caseid,weight,websites_n,pink_slime_n,pink_slime_lib_n,pink_slime_con_n,hard_news_n,hard_news_or_pink_slime_n,local_or_pink_slime_n,local_n,local_only_n,regional_n,national_n,international_n,facebook_n,twitter_n,pink_slime_flag,pink_slime_lib_flag,pink_slime_con_flag,pink_slime_per,pink_slime_local_per,local_only_flag,local_only_per,local_flag,trump_support,knowledge,interest,college,female,race4,non_white,age4,age4_under_30,age4_30_44,age4_45_64,age4_65,zipcode,mean_ideology,ideology_bin,presvote20combined,untrustworthy_n,total_n,untrustworthy_flag,untrustworthy_per
1225059627,0.345994985212976,3852,0,0,0,824,824,92,92,2,419,644,543,312,6,0,0,0,0,0,1,5.192107995846313e-4,1,0,4,4,1,0,White,0,45-64,0,0,1,0,30338,-0.06498684365781711,1,Joe Biden,2,3852,1,5.192107995846313e-4
1225060089,0.307019988790448,66851,0,0,0,8761,8761,2316,2316,17,3739,8281,5934,11840,146,0,0,0,0,0,1,2.542968691567815e-4,1,0,3,4,1,0,Other,1,45-64,0,0,1,0,22314,-0.03025152815710756,2,Joe Biden,17,66851,1,2.542968691567815e-4
1225063303,0.231307077337476,15475,0,0,0,564,564,204,204,1,233,515,291,2069,128,0,0,0,0,0,1,6.462035541195476e-5,1,0,4,4,0,1,White,0,45-64,0,0,1,0,32920,0.05616769153730596,6,Joe Biden,3,15475,1,1.938610662358643e-4
1225063499,0.279419808905997,12630,0,0,0,4945,4945,16,16,0,1231,4938,3694,334,10,0,0,0,0,0,0,0,1,0,3,4,0,0,White,0,45-64,0,0,1,0,NA,0.07995908989764129,7,Joe Biden,0,12630,0,0
1225064525,1.73403342886713,7670,0,0,0,1,1,1,1,0,1,1,1,11,0,0,0,0,0,0,0,0,1,0,4,3,1,0,White,0,30-44,0,1,0,0,NA,0.028973784104389087,4,Joe Biden,0,7670,0,0
1225075907,0.617671031292985,4764,0,0,0,318,318,26,26,0,26,314,73,698,1,0,0,0,0,0,0,0,1,1,4,4,0,0,White,0,65+,0,0,0,1,45140,0.21044673570463754,10,Donald Trump,15,4764,1,0.0031486146095717885
1225075909,0.555042321695657,37104,1,0,1,3177,3177,847,846,353,514,2194,1182,2102,1285,1,0,1,2.6951272100043123e-5,0.0011806375442739079,1,0.009513799051315223,1,1,4,4,0,1,White,0,45-64,0,0,1,0,84074,0.22217793845957826,10,Donald Trump,246,37104,1,0.006630012936610608
1225075911,4.21289013440404,38753,1,1,0,2349,2349,453,452,0,516,2320,1996,1968,252,1,1,0,2.5804453848734292e-5,0.002207505518763797,0,0,1,0,2,2,0,1,White,0,45-64,0,0,1,0,02726,0.05146076021954616,6,Joe Biden,46,38753,1,0.0011870048770417775
1225075915,0.317970173746241,21282,0,0,0,1061,1061,766,766,0,781,1043,1014,6541,542,0,0,0,0,0,0,0,1,1,3,4,0,0,White,0,45-64,0,0,1,0,38654,0.07931301484009205,7,Donald Trump,2,21282,1,9.3976130062964e-5
1225075921,0.791588382590513,65877,0,0,0,1804,1804,1133,1133,80,1133,1608,1366,4643,7,0,0,0,0,0,1,0.0012143843830168344,1,1,3,4,0,0,White,0,65+,0,0,0,1,18471,-0.019300605418495535,2,Donald Trump,25,65877,1,3.7949511969276073e-4
1225075927,0.695820995832437,5656,0,0,0,696,696,111,111,1,156,678,598,259,15,0,0,0,0,0,1,1.768033946251768e-4,1,0,3,4,0,0,White,0,65+,0,0,0,1,34668,0.07183955296404276,7,Joe Biden,0,5656,0,0
1225075937,0.702682107880344,8008,0,0,0,1717,1717,694,694,1,754,1542,850,17,0,0,0,0,0,0,1,1.2487512487512488e-4,1,1,3,4,1,0,White,0,65+,0,0,0,1,29223,0.08483924050632911,8,Donald Trump,47,8008,1,0.005869130869130869
1225075961,0.373252443741463,53217,0,0,0,55,55,30,30,0,30,26,16,1587,0,0,0,0,0,0,0,0,1,0,3,4,1,1,White,0,65+,0,0,0,1,64118,0.09928728373208473,8,Joe Biden,0,53217,0,0
1225075963,2.71035835865626,35208,0,0,0,1389,1389,824,824,0,909,701,503,865,183,0,0,0,0,0,0,0,1,1,3,2,1,1,White,0,45-64,0,0,1,0,NA,0.05060747419880499,6,Donald Trump,2,35208,1,5.680527152919791e-5
1225075967,1.35387671761406,9329,0,0,0,113,113,24,24,0,25,110,67,46,5,0,0,0,0,0,0,0,1,1,2,3,0,0,Other,1,45-64,0,0,1,0,85546,0.1282035,9,Donald Trump,1,9329,1,1.0719262514738985e-4
1225075969,0.279419808905997,3805,0,0,0,2148,2148,9,9,7,508,2141,1633,36,6,0,0,0,0,0,1,0.0018396846254927727,1,0,4,4,0,0,White,0,45-64,0,0,1,0,42303,0.12821107456140352,9,Joe Biden,0,3805,0,0
1225076703,0.934574781947256,868,0,0,0,91,91,5,5,0,26,91,69,72,5,0,0,0,0,0,0,0,1,1,4,4,0,1,White,0,65+,0,0,0,1,64489,0.051060612691466084,6,Donald Trump,0,868,0,0
1225081653,0.617671031292985,8864,0,0,0,3511,3511,3397,3397,0,3398,3468,3496,1,626,0,0,0,0,0,0,0,1,1,4,4,0,0,White,0,65+,0,0,0,1,63010,0.10594741847826088,9,Donald Trump,9,8864,1,0.0010153429602888086
1225081659,0.659099909567527,592,0,0,0,33,33,6,6,0,6,33,33,3,0,0,0,0,0,0,0,0,1,1,2,4,0,1,White,0,45-64,0,0,1,0,77015,0.13477300613496931,10,Donald Trump,0,592,0,0
1225081685,0.30945085057585,16971,0,0,0,548,548,58,58,0,65,545,338,72,14,0,0,0,0,0,0,0,1,0,1,3,0,1,White,0,65+,0,0,0,1,65401,-0.009287986946767284,3,Joe Biden,0,16971,0,0
1225081693,2.9058280009079702,9804,0,0,0,981,981,875,875,0,877,966,869,3104,17,0,0,0,0,0,0,0,1,1,4,3,0,1,White,0,65+,0,0,0,1,26537,0.11574456852791878,9,Donald Trump,0,9804,0,0
1225081713,0.313399425515412,8842,0,0,0,1954,1954,46,46,0,516,1937,1439,1677,8,0,0,0,0,0,0,0,1,0,1,4,0,1,White,0,65+,0,0,0,1,NA,0.10016510550694802,8,Joe Biden,0,8842,0,0
1225081717,0.309834835423125,471,0,0,0,60,60,0,0,0,1,57,53,155,0,0,0,0,0,NA,0,0,0,0,3,4,0,1,White,0,65+,0,0,0,1,38340,-0.015702743902439024,2,Joe Biden,0,471,0,0
1225081719,0.345994985212976,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,4,4,1,0,White,0,45-64,0,0,1,0,28731,0.0149,4,Joe Biden,0,20,0,0
1225082293,1.9299368532627,15513,0,0,0,485,485,220,220,0,249,434,297,790,90,0,0,0,0,0,0,0,1,0,3,3,1,1,White,0,Under 30,1,0,0,0,21784,-0.01480709307093071,3,Joe Biden,0,15513,0,0
1225083347,0.254154838088786,33695,0,0,0,5404,5404,1279,1279,7,1945,4010,2926,739,81,0,0,0,0,0,1,2.0774595637334915e-4,1,0,4,4,1,1,White,0,45-64,0,0,1,0,19713,-0.02198869113088691,2,Joe Biden,2,33695,1,5.9355987535242616e-5
1225091697,0.400048201733562,375,0,0,0,6,6,0,0,0,0,6,5,7,2,0,0,0,0,NA,0,0,0,1,4,4,0,0,White,0,45-64,0,0,1,0,NA,-0.03559542857142857,2,Donald Trump,0,375,0,0
1225094441,0.102586250700567,9811,0,0,0,1132,1132,28,28,0,29,1119,1062,273,8,0,0,0,0,0,0,0,1,0,1,4,0,1,White,0,45-64,0,0,1,0,17020,0.1310949069539667,10,Joe Biden,1,9811,1,1.0192640913260625e-4
1225097921,0.486472295545945,5726,0,0,0,324,324,106,106,1,167,259,175,8,24,0,0,0,0,0,1,1.7464198393293747e-4,1,0,3,4,1,0,Hispanic,1,65+,0,0,0,1,77024,-0.0717932224276032,1,Joe Biden,0,5726,0,0
1225100361,0.325094176498252,43097,0,0,0,3082,3082,1238,1238,0,1248,2960,2945,1747,7,0,0,0,0,0,0,0,1,0,4,4,0,1,White,0,45-64,0,0,1,0,41365,0.11200274465392046,9,Joe Biden,0,43097,0,0
1225102111,1.05099681506017,27191,0,0,0,623,623,425,425,0,432,617,556,710,22,0,0,0,0,0,0,0,1,0,4,3,1,0,White,0,45-64,0,0,1,0,93274,0.039232563647128474,5,Joe Biden,16,27191,1,5.884299952190063e-4
1225102589,1.15507411223778,14182,0,0,0,2360,2360,362,362,11,800,2327,1840,627,53,0,0,0,0,0,1,7.756310816527994e-4,1,0,2,3,1,1,Black,1,45-64,0,0,1,0,NA,0.04242812800307515,5,Joe Biden,0,14182,0,0
1225103571,1.92275825209637,8030,0,0,0,270,270,155,155,1,156,175,221,526,1,0,0,0,0,0,1,1.2453300124533e-4,1,1,4,3,1,0,White,0,45-64,0,0,1,0,61778,-0.037870362473347546,2,Donald Trump,3,8030,1,3.7359900373599005e-4
1225103643,2.24262883636615,912,0,0,0,5,5,1,1,0,1,5,5,100,0,0,0,0,0,0,0,0,1,1,2,3,0,0,White,0,45-64,0,0,1,0,NA,0.03304224137931034,5,Donald Trump,0,912,0,0
1225106535,0.465941115042581,3935,0,0,0,333,333,45,45,0,70,330,87,36,6,0,0,0,0,0,0,0,1,0,4,4,1,0,White,0,65+,0,0,0,1,60626,-0.06477550158394932,1,Joe Biden,2,3935,1,5.082592121982211e-4
1225113229,0.127863451675274,11383,0,0,0,3772,3772,1905,1905,1,1905,3741,3691,1680,613,0,0,0,0,0,1,8.785030308354564e-5,1,1,3,4,0,0,White,0,45-64,0,0,1,0,87108,0.059449401775376304,6,Donald Trump,16,11383,1,0.0014056048493367303
1225113567,0.336612009303302,24367,0,0,0,10692,10692,225,225,0,532,10680,8300,0,0,0,0,0,0,0,0,0,1,0,1,4,1,0,White,0,45-64,0,0,1,0,53089,0.10444383480241656,9,Joe Biden,10,24367,1,4.10391102720893e-4
1225113985,0.360121487700031,10710,1,0,1,400,401,192,191,6,186,364,328,25,2,1,0,1,9.337068160597572e-5,0.005208333333333333,1,5.602240896358543e-4,1,0,0,3,1,1,Hispanic,1,30-44,0,1,0,0,77433,-0.019768178800619606,2,Joe Biden,1,10710,1,9.337068160597572e-5
1225114157,2.44706075157937,11215,0,0,0,1008,1008,254,254,9,417,935,745,1329,0,0,0,0,0,0,1,8.024966562639323e-4,1,1,3,3,0,1,White,0,65+,0,0,0,1,85018,0.03639140591816509,5,Donald Trump,7,11215,1,6.241640659830584e-4
1225114193,0.791588382590513,4422,0,0,0,272,272,210,210,0,219,208,192,168,0,0,0,0,0,0,0,0,1,1,3,4,0,0,White,0,65+,0,0,0,1,04401,0.13395335051546392,10,Donald Trump,3,4422,1,6.784260515603799e-4
1225114199,0.870027799869944,1874,0,0,0,888,888,887,887,0,888,888,887,8,63,0,0,0,0,0,0,0,1,0,3,3,1,1,White,0,45-64,0,0,1,0,85374,-0.0038730061349693244,3,Joe Biden,0,1874,0,0
1225115295,0.327529495641434,28449,0,0,0,3201,3201,422,422,64,1001,3095,2331,4532,31,0,0,0,0,0,1,0.0022496397061408132,1,0,3,4,1,1,White,0,45-64,0,0,1,0,07006,0.08587104230266027,8,Joe Biden,2,28449,1,7.030124081690041e-5
1225115601,0.102586250700567,1358,0,0,0,214,214,50,50,2,48,181,168,170,5,0,0,0,0,0,1,0.0014727540500736377,1,1,4,4,1,1,White,0,45-64,0,0,1,0,66607,0.2785339108910891,10,Donald Trump,3,1358,1,0.0022091310751104565
1225115721,0.286232123589572,2007,0,0,0,168,168,28,28,0,60,150,97,85,18,0,0,0,0,0,0,0,1,0,1,2,0,1,White,0,45-64,0,0,1,0,01093,0.05742248144220573,6,Other,7,2007,1,0.003487792725460887
1225118613,0.282634479977616,39469,0,0,0,2352,2352,669,669,8,995,2189,1701,1238,1472,0,0,0,0,0,1,2.026907192986901e-4,1,0,4,4,0,0,White,0,45-64,0,0,1,0,84737,0.08536459082880879,8,Joe Biden,1,39469,1,2.5336339912336264e-5
1225118789,0.231307077337476,67202,0,0,0,1046,1046,63,63,0,97,1041,809,3176,4,0,0,0,0,0,0,0,1,1,4,4,0,1,White,0,45-64,0,0,1,0,24260,0.12582752631041177,9,Donald Trump,0,67202,0,0
1225119109,0.102586250700567,38755,0,0,0,187,187,4,4,0,5,184,184,578,0,0,0,0,0,0,0,0,1,0,2,4,0,1,White,0,45-64,0,0,1,0,67501,0.09096465569774527,8,Joe Biden,0,38755,0,0
1225120449,0.567474410603755,6375,0,0,0,2274,2274,505,505,0,509,2110,1972,10,21,0,0,0,0,0,0,0,1,1,3,4,0,0,White,0,65+,0,0,0,1,77303,0.2873635123851934,10,Donald Trump,22,6375,1,0.0034509803921568627
1225120717,0.35664479654187897,9325,0,0,0,3586,3586,965,965,1,1605,3560,2880,1418,48,0,0,0,0,0,1,1.0723860589812332e-4,1,0,2,4,0,1,White,0,65+,0,0,0,1,84770,0.09232469832619696,8,Jo Jorgensen,1,9325,1,1.0723860589812332e-4
1225120719,1.43326944411294,4913,0,0,0,55,55,10,10,0,12,45,38,22,2,0,0,0,0,0,0,0,1,1,3,3,0,1,White,0,65+,0,0,0,1,77583,0.156414329580348,10,Donald Trump,0,4913,0,0
1225120733,0.302858593023422,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,3,4,1,1,Black,1,45-64,0,0,1,0,35443,NA,NA,Joe Biden,0,1,0,0
1225120737,1.19753147857123,30470,0,0,0,784,784,239,239,0,241,738,714,5595,1,0,0,0,0,0,0,0,1,1,3,3,0,1,White,0,45-64,0,0,1,0,52544,0.0550043019287245,6,Donald Trump,0,30470,0,0
1225120739,0.399284342337925,20161,0,0,0,3602,3602,326,326,1,717,3574,3123,1735,15,0,0,0,0,0,1,4.9600714250285204e-5,1,0,2,4,0,1,White,0,65+,0,0,0,1,19018,0.054594268318286794,6,Joe Biden,1,20161,1,4.9600714250285204e-5
1225120761,0.858259606450877,10500,1,1,0,1868,1868,446,445,1,933,1580,1120,93,2,1,1,0,9.523809523809524e-5,0.002242152466367713,1,9.523809523809524e-5,1,0,3,3,0,1,White,0,45-64,0,0,1,0,53959,-0.04057119353039598,2,Joe Biden,57,10500,1,0.0054285714285714284
1225122011,0.47788250277724,7081,0,0,0,1133,1133,136,136,0,151,1126,1065,58,5,0,0,0,0,0,0,0,1,1,3,4,0,0,White,0,65+,0,0,0,1,93722,0.08838510182207931,8,Donald Trump,8,7081,1,0.0011297839288236125
1225134539,0.325094176498252,37679,0,0,0,218,218,22,22,0,23,212,161,5050,4,0,0,0,0,0,0,0,1,1,2,4,0,1,White,0,45-64,0,0,1,0,NA,0.04406279939171207,5,Donald Trump,0,37679,0,0
1225134685,0.980474453591162,4027,0,0,0,33,33,10,10,3,11,27,16,64,1,0,0,0,0,0,1,7.449714427613609e-4,1,0,3,3,1,1,Other,1,45-64,0,0,1,0,90804,0.09455134779750164,8,Joe Biden,0,4027,0,0
1225137047,0.156835481669034,28285,0,0,0,2113,2113,796,796,0,1414,2074,653,2711,7236,0,0,0,0,0,0,0,1,0,2,4,0,0,White,0,45-64,0,0,1,0,32653,0.1509263554518173,10,Joe Biden,0,28285,0,0
1225137065,0.423507440712553,32962,0,0,0,420,420,90,90,0,90,340,12,1434,30,0,0,0,0,0,0,0,1,1,2,4,0,1,White,0,65+,0,0,0,1,28117,0.07856859030837005,7,Donald Trump,0,32962,0,0
1225137177,0.399284342337925,65,0,0,0,4,4,3,3,0,3,4,4,0,0,0,0,0,0,0,0,0,1,0,3,4,0,1,White,0,65+,0,0,0,1,10512,0.10092222222222222,8,Joe Biden,0,65,0,0
1225140603,1.57814900339068,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,1,3,0,0,White,0,30-44,0,1,0,0,73106,-0.0622,1,Joe Biden,0,3,0,0
1225143715,0.138666305762839,35972,0,0,0,7989,7989,3083,3083,30,3145,5300,6508,4535,4941,0,0,0,0,0,1,8.339819859891027e-4,1,0,4,4,1,1,White,0,45-64,0,0,1,0,60505,0.01758520465640255,4,Howie Hawkins,16,35972,1,4.447903925275214e-4
1225145441,0.250532856373095,8333,0,0,0,230,230,61,61,0,67,221,202,639,3,0,0,0,0,0,0,0,1,1,2,3,0,1,White,0,30-44,0,1,0,0,44515,0.004932852594118751,3,Donald Trump,0,8333,0,0
1225145651,0.445883949538207,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,4,4,1,0,White,0,45-64,0,0,1,0,19063,0.0149,4,Joe Biden,0,1,0,0
1225145701,0.811460279899451,2971,0,0,0,58,58,31,31,15,23,34,27,26,24,0,0,0,0,0,1,0.005048805116122518,1,0,2,4,0,1,Black,1,65+,0,0,0,1,18045,0.04174656964656965,5,Joe Biden,0,2971,0,0
1225145735,1.10825108472095,99,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,NA,0,0,0,1,0,1,0,1,White,0,45-64,0,0,1,0,95926,0.002002173913043477,3,Donald Trump,0,99,0,0
1225146289,0.399284342337925,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,4,0,1,White,0,65+,0,0,0,1,19057,0.06981428571428572,7,Joe Biden,0,15,0,0
1225146619,0.388070659777166,21543,0,0,0,2484,2484,564,564,9,1194,2320,1099,1729,42,0,0,0,0,0,1,4.177691129369169e-4,1,0,3,4,1,1,White,0,65+,0,0,0,1,92683,-0.05527253114164633,1,Joe Biden,3,21543,1,1.392563709789723e-4
1225149753,0.465941115042581,4098,0,0,0,762,762,306,306,8,386,660,313,973,11,0,0,0,0,0,1,0.0019521717911176184,1,0,4,4,1,0,White,0,65+,0,0,0,1,NA,-0.09999819607843138,1,Joe Biden,2,4098,1,4.880429477794046e-4
1225150589,0.400048201733562,855,0,0,0,110,110,30,30,0,31,105,42,60,2,0,0,0,0,0,0,0,1,1,4,4,0,0,White,0,45-64,0,0,1,0,59912,0.2749829931972789,10,Donald Trump,0,855,0,0
1225162127,1.36234969908496,2023,0,0,0,22,22,0,0,0,5,22,15,0,0,0,0,0,0,NA,0,0,0,1,2,3,1,1,White,0,45-64,0,0,1,0,32754,0.1557764705882353,10,Donald Trump,0,2023,0,0
1225162151,2.25366821541117,124152,0,0,0,13681,13681,7467,7467,2,7514,13552,13280,20443,7326,0,0,0,0,0,1,1.6109285392100005e-5,1,0,3,3,0,0,White,0,30-44,0,1,0,0,39560,0.011035097959735169,4,Joe Biden,2,124152,1,1.6109285392100005e-5
1225162157,2.23058126065348,34346,0,0,0,6159,6159,281,281,0,1011,6147,4884,3302,4,0,0,0,0,0,0,0,1,1,3,3,0,1,White,0,45-64,0,0,1,0,36203,0.08999971852610031,8,Donald Trump,0,34346,0,0
1225163315,0.314025191289454,34813,0,0,0,3359,3359,899,899,250,751,2637,2199,3180,429,0,0,0,0,0,1,0.007181225404302991,1,0,2,4,1,1,White,0,45-64,0,0,1,0,48917,0.06658205238607821,7,Joe Biden,1,34813,1,2.8724901617211963e-5
1225166363,0.314025191289454,2509,0,0,0,226,226,69,69,6,88,179,102,31,1,0,0,0,0,0,1,0.0023913909924272616,1,0,4,4,1,1,White,0,45-64,0,0,1,0,54751,-0.07472886297376093,1,Joe Biden,0,2509,0,0
1225166693,0.423507440712553,3868,0,0,0,98,98,59,59,0,59,98,89,437,32,0,0,0,0,0,0,0,1,1,4,4,0,1,White,0,65+,0,0,0,1,78410,0.027420489872821478,4,Donald Trump,0,3868,0,0
1225167073,0.76288747337049,12119,0,0,0,7159,7159,2,2,0,1768,7158,5376,1296,1,0,0,0,0,0,0,0,1,0,2,4,0,0,White,0,65+,0,0,0,1,54880,0.10767405597512217,9,Joe Biden,0,12119,0,0
1225167257,2.33078416556824,666,0,0,0,42,42,5,5,1,6,40,9,126,2,0,0,0,0,0,1,0.0015015015015015015,1,0,3,3,0,1,White,0,65+,0,0,0,1,68847,0.03535047619047619,5,Joe Biden,0,666,0,0
1225168157,0.968864830976374,3617,0,0,0,267,267,72,72,3,71,251,173,1409,82,0,0,0,0,0,1,8.294166436273154e-4,1,1,3,4,0,0,White,0,65+,0,0,0,1,85750,0.1412779104477612,10,Donald Trump,15,3617,1,0.004147083218136578
1225168495,0.144575350591221,16514,0,0,0,1294,1294,129,129,28,111,1266,1094,1300,2,0,0,0,0,0,1,0.0016955310645512898,1,1,2,4,0,1,White,0,65+,0,0,0,1,81652,0.06846298732552543,7,Donald Trump,3,16514,1,1.8166404263049533e-4
1225168497,0.253601533813438,12888,0,0,0,2249,2249,842,842,4,1161,2151,1127,1054,801,0,0,0,0,0,1,3.1036623215394165e-4,1,0,4,4,0,1,White,0,45-64,0,0,1,0,NA,0.015058625934845988,4,Joe Biden,307,12888,1,0.02382060831781502
1225168501,0.241687608095016,12067,0,0,0,246,246,186,186,0,192,243,231,153,180,0,0,0,0,0,0,0,1,0,3,4,0,0,White,0,65+,0,0,0,1,83704,0.09305521235521236,8,Joe Biden,0,12067,0,0
1225168505,0.642373787161696,9978,0,0,0,1504,1504,223,223,6,431,1396,769,350,16,0,0,0,0,0,1,6.013229104028864e-4,1,0,4,4,1,0,White,0,45-64,0,0,1,0,NA,-0.07545775333573747,1,Joe Biden,0,9978,0,0
1225168507,0.561532545431467,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,1,2,4,1,1,White,0,45-64,0,0,1,0,NA,NA,NA,Donald Trump,0,47,0,0
1225168511,0.617671031292985,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,1,3,4,0,0,White,0,65+,0,0,0,1,63051,-0.06406666666666666,1,Donald Trump,0,7,0,0
1225168513,1.92049455297859,10491,0,0,0,2088,2088,64,64,0,550,2084,1534,766,84,0,0,0,0,0,0,0,1,1,4,3,0,0,White,0,65+,0,0,0,1,31064,0.09584898863417453,8,Donald Trump,5,10491,1,4.7659898961014205e-4
1225168523,1.10112374184925,8284,0,0,0,662,662,606,606,0,606,636,631,2148,0,0,0,0,0,0,0,0,1,0,1,2,0,1,White,0,65+,0,0,0,1,13493,0.05030405368392221,6,Jo Jorgensen,1,8284,1,1.2071463061323032e-4
1225168551,2.1555096911811,7953,0,0,0,794,794,28,28,0,200,792,619,1640,0,0,0,0,0,0,0,0,1,0,1,3,0,1,Black,1,65+,0,0,0,1,NA,0.08008624697336561,7,Joe Biden,0,7953,0,0
1225168553,0.339698164001695,4548,0,0,0,280,280,60,60,0,64,231,102,1526,6,0,0,0,0,0,0,0,1,0,3,4,0,1,White,0,65+,0,0,0,1,NA,0.08150634100516674,7,Joe Biden,1,4548,1,2.1987686895338611e-4
1225168555,1.43326944411294,3060,0,0,0,334,334,1,1,0,77,333,243,38,0,0,0,0,0,0,0,0,1,1,2,3,0,1,Other,1,65+,0,0,0,1,32011,0.09185360576923077,8,Donald Trump,0,3060,0,0
1225169325,0.30945085057585,3819,0,0,0,71,71,19,19,2,19,60,14,12,0,0,0,0,0,0,1,5.236973029588898e-4,1,0,3,3,0,1,White,0,65+,0,0,0,1,43016,0.013102453027139875,4,Joe Biden,1,3819,1,2.618486514794449e-4
1225169885,0.388802994482753,28588,0,0,0,1304,1304,715,715,0,723,1287,867,1356,1015,0,0,0,0,0,0,0,1,1,4,4,1,1,White,0,45-64,0,0,1,0,48603,0.08846903245845628,8,Donald Trump,25,28588,1,8.74492794179376e-4
1225170231,0.395656847756899,28128,0,0,0,497,497,397,397,2,407,466,422,913,7,0,0,0,0,0,1,7.110352673492605e-5,1,0,4,4,1,0,White,0,45-64,0,0,1,0,18104,-0.003575917065390751,3,Joe Biden,0,28128,0,0
1225170379,0.298085572355588,357,0,0,0,14,14,10,10,0,10,14,10,0,2,0,0,0,0,0,0,0,1,0,2,4,0,1,White,0,45-64,0,0,1,0,16001,-0.015935514018691588,2,Joe Biden,0,357,0,0
1225184565,0.310552194614502,9947,0,0,0,95,95,16,16,12,6,73,77,232,3340,0,0,0,0,0,1,0.0012063938876043028,1,0,3,4,1,0,White,0,45-64,0,0,1,0,90026,0.14964312267657992,10,Joe Biden,0,9947,0,0
1225189629,0.102586250700567,1012,0,0,0,5,5,0,0,0,0,4,4,1,0,0,0,0,0,NA,0,0,0,1,3,4,0,1,White,0,45-64,0,0,1,0,NA,0.2261760814249364,10,Donald Trump,0,1012,0,0
1225189671,0.420635393356033,15911,0,0,0,69,69,47,47,0,50,65,37,325,2,0,0,0,0,0,0,0,1,0,2,4,1,1,White,0,65+,0,0,0,1,60613,0.006592220496894409,3,Joe Biden,0,15911,0,0
1225189701,0.402551827770302,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,1,4,4,1,1,White,0,45-64,0,0,1,0,NA,0.208,10,Donald Trump,0,663,0,0
1225189781,1.74422962943937,5464,0,0,0,66,66,57,57,0,57,65,64,128,86,0,0,0,0,0,0,0,1,0,1,3,0,1,Black,1,45-64,0,0,1,0,48047,0.04966077621800165,5,Joe Biden,0,5464,0,0
1225189847,1.06063265296598,3016,0,0,0,295,295,13,13,0,76,295,224,184,0,0,0,0,0,0,0,0,1,0,4,3,0,1,White,0,65+,0,0,0,1,99130,0.025628729792147805,4,Joe Biden,0,3016,0,0
1225194039,0.507933377207355,6930,0,0,0,592,592,317,317,1,317,587,566,7,8,0,0,0,0,0,1,1.443001443001443e-4,1,1,2,3,0,1,White,0,30-44,0,1,0,0,60565,-0.007112839248434234,3,Donald Trump,7,6930,1,0.00101010101010101
1225194111,0.498278076769579,50453,0,0,0,1083,1083,202,202,2,204,1002,778,6684,27,0,0,0,0,0,1,3.964085386399223e-5,1,1,4,4,1,1,White,0,45-64,0,0,1,0,13212,0.10772397617274758,9,Donald Trump,11,50453,1,2.1802469625195728e-4
1225194777,2.23464994274014,1919,0,0,0,225,225,12,12,0,64,224,171,151,0,0,0,0,0,0,0,0,1,0,1,3,1,0,White,0,30-44,0,1,0,0,13088,0.11330976948408342,9,Joe Biden,0,1919,0,0
1225195029,0.429868904965959,89688,0,0,0,21432,21432,54,54,0,5288,21413,15762,37,4,0,0,0,0,0,0,0,1,0,4,4,1,0,White,0,65+,0,0,0,1,98201,0.11561677815512332,9,Joe Biden,1,89688,1,1.114976362501115e-5
1225195571,1.30280514389261,22008,0,0,0,73,73,67,67,0,67,72,70,13,77,0,0,0,0,0,0,0,1,1,3,2,0,1,White,0,30-44,0,1,0,0,48662,0.05515382003395586,6,Donald Trump,1,22008,1,4.5438022537259176e-5
1225200057,2.78759547258779,11540,0,0,0,320,320,303,303,1,303,316,308,1669,222,0,0,0,0,0,1,8.665511265164645e-5,1,0,0,1,0,1,Black,1,45-64,0,0,1,0,NA,0.038828398692810455,5,Joe Biden,0,11540,0,0
1225200069,0.389699400338279,3151,0,0,0,1407,1407,5,5,0,1319,1403,1352,2,8,0,0,0,0,0,0,0,1,0,3,4,1,1,Hispanic,1,65+,0,0,0,1,37743,-0.10847972128784239,1,Joe Biden,0,3151,0,0
1225200183,0.111984607621128,50656,0,0,0,646,646,408,408,11,408,490,413,8531,1314,0,0,0,0,0,1,2.17150979153506e-4,1,0,4,4,0,1,White,0,45-64,0,0,1,0,48089,0.04764359835286664,5,Joe Biden,4,50656,1,7.896399241945672e-5
1225200745,0.92821146564809,32404,0,0,0,520,520,52,52,1,434,515,510,925,0,0,0,0,0,0,1,3.086038760646834e-5,1,0,3,1,1,0,White,0,45-64,0,0,1,0,92037,-0.07847820107492887,1,Joe Biden,0,32404,0,0
1225206341,0.340439312699196,11050,0,0,0,79,79,60,60,0,59,61,54,2080,5,0,0,0,0,0,0,0,1,0,3,4,1,1,White,0,65+,0,0,0,1,29680,0.013098677288441303,4,Joe Biden,0,11050,0,0
